Kod;Nazwa;Rok;Wartosc;Jednostka_miary
0;POLSKA;2017;4527.89;zl
0;POLSKA;2018;4834.76;zl
0;POLSKA;2019;5181.63;zl
0;POLSKA;2020;5523.32;zl
0;POLSKA;2021;6001.02;zl
0;POLSKA;2022;6705.62;zl
0;POLSKA;2023;7595.3;zl
200000;DOLNOŚLĄSKIE;2017;4654.51;zl
200000;DOLNOŚLĄSKIE;2018;4942.39;zl
200000;DOLNOŚLĄSKIE;2019;5323.55;zl
200000;DOLNOŚLĄSKIE;2020;5693.69;zl
200000;DOLNOŚLĄSKIE;2021;6242.88;zl
200000;DOLNOŚLĄSKIE;2022;6945.01;zl
200000;DOLNOŚLĄSKIE;2023;7850.3;zl
201000;Powiat bolesławiecki;2017;3901.94;zl
201000;Powiat bolesławiecki;2018;4214.66;zl
201000;Powiat bolesławiecki;2019;4545.34;zl
201000;Powiat bolesławiecki;2020;4887.95;zl
201000;Powiat bolesławiecki;2021;5461.94;zl
201000;Powiat bolesławiecki;2022;6181.6;zl
201000;Powiat bolesławiecki;2023;6871.28;zl
202000;Powiat dzierżoniowski;2017;3825.15;zl
202000;Powiat dzierżoniowski;2018;4024.94;zl
202000;Powiat dzierżoniowski;2019;4484.28;zl
202000;Powiat dzierżoniowski;2020;4690.2;zl
202000;Powiat dzierżoniowski;2021;5127.97;zl
202000;Powiat dzierżoniowski;2022;5723.65;zl
202000;Powiat dzierżoniowski;2023;6459.49;zl
203000;Powiat głogowski;2017;3918.42;zl
203000;Powiat głogowski;2018;4077.69;zl
203000;Powiat głogowski;2019;4427.98;zl
203000;Powiat głogowski;2020;4763.21;zl
203000;Powiat głogowski;2021;5171.28;zl
203000;Powiat głogowski;2022;5856.76;zl
203000;Powiat głogowski;2023;6660;zl
204000;Powiat górowski;2017;3484.31;zl
204000;Powiat górowski;2018;3815.89;zl
204000;Powiat górowski;2019;3978.78;zl
204000;Powiat górowski;2020;4432.4;zl
204000;Powiat górowski;2021;4862.88;zl
204000;Powiat górowski;2022;5423.11;zl
204000;Powiat górowski;2023;6060.11;zl
205000;Powiat jaworski;2017;3756.46;zl
205000;Powiat jaworski;2018;4029.64;zl
205000;Powiat jaworski;2019;4408;zl
205000;Powiat jaworski;2020;4932.98;zl
205000;Powiat jaworski;2021;5554.54;zl
205000;Powiat jaworski;2022;6142.84;zl
205000;Powiat jaworski;2023;7059.41;zl
206000;Powiat karkonoski;2017;3760.49;zl
206000;Powiat karkonoski;2018;4035.56;zl
206000;Powiat karkonoski;2019;4353.43;zl
206000;Powiat karkonoski;2020;4526.41;zl
206000;Powiat karkonoski;2021;5050.91;zl
206000;Powiat karkonoski;2022;5627.61;zl
206000;Powiat karkonoski;2023;6287.2;zl
207000;Powiat kamiennogórski;2017;3661.88;zl
207000;Powiat kamiennogórski;2018;4013.33;zl
207000;Powiat kamiennogórski;2019;4319.48;zl
207000;Powiat kamiennogórski;2020;4532.19;zl
207000;Powiat kamiennogórski;2021;4885.26;zl
207000;Powiat kamiennogórski;2022;5550.65;zl
207000;Powiat kamiennogórski;2023;6213.96;zl
208000;Powiat kłodzki;2017;3741.83;zl
208000;Powiat kłodzki;2018;4054.23;zl
208000;Powiat kłodzki;2019;4386.83;zl
208000;Powiat kłodzki;2020;4747.93;zl
208000;Powiat kłodzki;2021;5141.98;zl
208000;Powiat kłodzki;2022;5670.31;zl
208000;Powiat kłodzki;2023;6527.23;zl
209000;Powiat legnicki;2017;3774.63;zl
209000;Powiat legnicki;2018;4185.47;zl
209000;Powiat legnicki;2019;4652.61;zl
209000;Powiat legnicki;2020;4877.07;zl
209000;Powiat legnicki;2021;5452.05;zl
209000;Powiat legnicki;2022;6116.35;zl
209000;Powiat legnicki;2023;6977.28;zl
210000;Powiat lubański;2017;3622.21;zl
210000;Powiat lubański;2018;3939.03;zl
210000;Powiat lubański;2019;4173.43;zl
210000;Powiat lubański;2020;4508.29;zl
210000;Powiat lubański;2021;4980.17;zl
210000;Powiat lubański;2022;5516.56;zl
210000;Powiat lubański;2023;6215.31;zl
211000;Powiat lubiński;2017;7515.99;zl
211000;Powiat lubiński;2018;7915.01;zl
211000;Powiat lubiński;2019;8274.57;zl
211000;Powiat lubiński;2020;8920.41;zl
211000;Powiat lubiński;2021;10076.64;zl
211000;Powiat lubiński;2022;11361.51;zl
211000;Powiat lubiński;2023;12804.03;zl
212000;Powiat lwówecki;2017;3570.16;zl
212000;Powiat lwówecki;2018;3950.65;zl
212000;Powiat lwówecki;2019;4284.69;zl
212000;Powiat lwówecki;2020;4622.42;zl
212000;Powiat lwówecki;2021;5049.64;zl
212000;Powiat lwówecki;2022;5580.03;zl
212000;Powiat lwówecki;2023;6194.99;zl
213000;Powiat milicki;2017;3617.72;zl
213000;Powiat milicki;2018;3734.38;zl
213000;Powiat milicki;2019;3996.41;zl
213000;Powiat milicki;2020;4338.67;zl
213000;Powiat milicki;2021;4848.85;zl
213000;Powiat milicki;2022;5313.76;zl
213000;Powiat milicki;2023;6083.81;zl
214000;Powiat oleśnicki;2017;3857.75;zl
214000;Powiat oleśnicki;2018;4128.29;zl
214000;Powiat oleśnicki;2019;4457.79;zl
214000;Powiat oleśnicki;2020;4773.9;zl
214000;Powiat oleśnicki;2021;5113.77;zl
214000;Powiat oleśnicki;2022;5762.83;zl
214000;Powiat oleśnicki;2023;6496;zl
215000;Powiat oławski;2017;4150.54;zl
215000;Powiat oławski;2018;4415.62;zl
215000;Powiat oławski;2019;4804.75;zl
215000;Powiat oławski;2020;4987.74;zl
215000;Powiat oławski;2021;5467.98;zl
215000;Powiat oławski;2022;6030.47;zl
215000;Powiat oławski;2023;6871.32;zl
216000;Powiat polkowicki;2017;4794.62;zl
216000;Powiat polkowicki;2018;4941.87;zl
216000;Powiat polkowicki;2019;5338.08;zl
216000;Powiat polkowicki;2020;5606.23;zl
216000;Powiat polkowicki;2021;6120.8;zl
216000;Powiat polkowicki;2022;6861.21;zl
216000;Powiat polkowicki;2023;7764.33;zl
217000;Powiat strzeliński;2017;4082.13;zl
217000;Powiat strzeliński;2018;4398.08;zl
217000;Powiat strzeliński;2019;4774;zl
217000;Powiat strzeliński;2020;5161.72;zl
217000;Powiat strzeliński;2021;5671.21;zl
217000;Powiat strzeliński;2022;6320.71;zl
217000;Powiat strzeliński;2023;7147.32;zl
218000;Powiat średzki;2017;4389.17;zl
218000;Powiat średzki;2018;4805.68;zl
218000;Powiat średzki;2019;5069.72;zl
218000;Powiat średzki;2020;5260.9;zl
218000;Powiat średzki;2021;5761.88;zl
218000;Powiat średzki;2022;6315.5;zl
218000;Powiat średzki;2023;7322.95;zl
219000;Powiat świdnicki;2017;4141.32;zl
219000;Powiat świdnicki;2018;4427.25;zl
219000;Powiat świdnicki;2019;4741.36;zl
219000;Powiat świdnicki;2020;5053.92;zl
219000;Powiat świdnicki;2021;5469.98;zl
219000;Powiat świdnicki;2022;6059.31;zl
219000;Powiat świdnicki;2023;6764.59;zl
220000;Powiat trzebnicki;2017;3664.48;zl
220000;Powiat trzebnicki;2018;3955.41;zl
220000;Powiat trzebnicki;2019;4237.62;zl
220000;Powiat trzebnicki;2020;4611.02;zl
220000;Powiat trzebnicki;2021;5235.04;zl
220000;Powiat trzebnicki;2022;5852.88;zl
220000;Powiat trzebnicki;2023;6743.32;zl
221000;Powiat wałbrzyski;2017;3638.59;zl
221000;Powiat wałbrzyski;2018;3825.44;zl
221000;Powiat wałbrzyski;2019;4065.01;zl
221000;Powiat wałbrzyski;2020;4385.23;zl
221000;Powiat wałbrzyski;2021;4759.75;zl
221000;Powiat wałbrzyski;2022;5431.27;zl
221000;Powiat wałbrzyski;2023;6099.58;zl
222000;Powiat wołowski;2017;4651.04;zl
222000;Powiat wołowski;2018;5086.07;zl
222000;Powiat wołowski;2019;5473.27;zl
222000;Powiat wołowski;2020;5907.36;zl
222000;Powiat wołowski;2021;6793.03;zl
222000;Powiat wołowski;2022;7909.26;zl
222000;Powiat wołowski;2023;7922.52;zl
223000;Powiat wrocławski;2017;4324.13;zl
223000;Powiat wrocławski;2018;4880;zl
223000;Powiat wrocławski;2019;5324.29;zl
223000;Powiat wrocławski;2020;5868.29;zl
223000;Powiat wrocławski;2021;6489.25;zl
223000;Powiat wrocławski;2022;7161.33;zl
223000;Powiat wrocławski;2023;8214.48;zl
224000;Powiat ząbkowicki;2017;3583.79;zl
224000;Powiat ząbkowicki;2018;3856.48;zl
224000;Powiat ząbkowicki;2019;4178.5;zl
224000;Powiat ząbkowicki;2020;4556.76;zl
224000;Powiat ząbkowicki;2021;4975.61;zl
224000;Powiat ząbkowicki;2022;5615.48;zl
224000;Powiat ząbkowicki;2023;6223.41;zl
225000;Powiat zgorzelecki;2017;3866.56;zl
225000;Powiat zgorzelecki;2018;4225.18;zl
225000;Powiat zgorzelecki;2019;4521.09;zl
225000;Powiat zgorzelecki;2020;4881.55;zl
225000;Powiat zgorzelecki;2021;5346.28;zl
225000;Powiat zgorzelecki;2022;5980.91;zl
225000;Powiat zgorzelecki;2023;6812.01;zl
226000;Powiat złotoryjski;2017;4113.06;zl
226000;Powiat złotoryjski;2018;4362.98;zl
226000;Powiat złotoryjski;2019;4731.02;zl
226000;Powiat złotoryjski;2020;5118.53;zl
226000;Powiat złotoryjski;2021;5591.14;zl
226000;Powiat złotoryjski;2022;6235.18;zl
226000;Powiat złotoryjski;2023;7310.37;zl
261000;Powiat m. Jelenia Góra;2017;4237.5;zl
261000;Powiat m. Jelenia Góra;2018;4546.12;zl
261000;Powiat m. Jelenia Góra;2019;4848.79;zl
261000;Powiat m. Jelenia Góra;2020;5183.33;zl
261000;Powiat m. Jelenia Góra;2021;5646.31;zl
261000;Powiat m. Jelenia Góra;2022;6282.14;zl
261000;Powiat m. Jelenia Góra;2023;7101.35;zl
262000;Powiat m. Legnica;2017;3998.28;zl
262000;Powiat m. Legnica;2018;4259.37;zl
262000;Powiat m. Legnica;2019;4719.65;zl
262000;Powiat m. Legnica;2020;4952.32;zl
262000;Powiat m. Legnica;2021;5463.27;zl
262000;Powiat m. Legnica;2022;6068.54;zl
262000;Powiat m. Legnica;2023;6901.05;zl
264000;Powiat m. Wrocław;2017;5070.35;zl
264000;Powiat m. Wrocław;2018;5338.47;zl
264000;Powiat m. Wrocław;2019;5757.54;zl
264000;Powiat m. Wrocław;2020;6140.64;zl
264000;Powiat m. Wrocław;2021;6693.9;zl
264000;Powiat m. Wrocław;2022;7391.95;zl
264000;Powiat m. Wrocław;2023;8334.84;zl
265000;Powiat m. Wałbrzych od 2013;2017;4481.44;zl
265000;Powiat m. Wałbrzych od 2013;2018;4768.01;zl
265000;Powiat m. Wałbrzych od 2013;2019;5189.24;zl
265000;Powiat m. Wałbrzych od 2013;2020;5565.38;zl
265000;Powiat m. Wałbrzych od 2013;2021;6015.8;zl
265000;Powiat m. Wałbrzych od 2013;2022;6731.24;zl
265000;Powiat m. Wałbrzych od 2013;2023;7584.09;zl
400000;KUJAWSKO-POMORSKIE;2017;3886.2;zl
400000;KUJAWSKO-POMORSKIE;2018;4139.21;zl
400000;KUJAWSKO-POMORSKIE;2019;4494.37;zl
400000;KUJAWSKO-POMORSKIE;2020;4831.73;zl
400000;KUJAWSKO-POMORSKIE;2021;5286.83;zl
400000;KUJAWSKO-POMORSKIE;2022;5888.55;zl
400000;KUJAWSKO-POMORSKIE;2023;6721.48;zl
401000;Powiat aleksandrowski;2017;3399.7;zl
401000;Powiat aleksandrowski;2018;3641.04;zl
401000;Powiat aleksandrowski;2019;3918.09;zl
401000;Powiat aleksandrowski;2020;4138.84;zl
401000;Powiat aleksandrowski;2021;4651.79;zl
401000;Powiat aleksandrowski;2022;5256.91;zl
401000;Powiat aleksandrowski;2023;6019.18;zl
402000;Powiat brodnicki;2017;3552.02;zl
402000;Powiat brodnicki;2018;3762.94;zl
402000;Powiat brodnicki;2019;4027.09;zl
402000;Powiat brodnicki;2020;4291.16;zl
402000;Powiat brodnicki;2021;4666.18;zl
402000;Powiat brodnicki;2022;5179.2;zl
402000;Powiat brodnicki;2023;5919.35;zl
403000;Powiat bydgoski;2017;3933.52;zl
403000;Powiat bydgoski;2018;4208.79;zl
403000;Powiat bydgoski;2019;4449.27;zl
403000;Powiat bydgoski;2020;4752.76;zl
403000;Powiat bydgoski;2021;5167.77;zl
403000;Powiat bydgoski;2022;5793.56;zl
403000;Powiat bydgoski;2023;6461.57;zl
404000;Powiat chełmiński;2017;3639.96;zl
404000;Powiat chełmiński;2018;3795.52;zl
404000;Powiat chełmiński;2019;4117.98;zl
404000;Powiat chełmiński;2020;4492.13;zl
404000;Powiat chełmiński;2021;4901.95;zl
404000;Powiat chełmiński;2022;5339.74;zl
404000;Powiat chełmiński;2023;5970.02;zl
405000;Powiat golubsko-dobrzyński;2017;3926.17;zl
405000;Powiat golubsko-dobrzyński;2018;4313.35;zl
405000;Powiat golubsko-dobrzyński;2019;4521.71;zl
405000;Powiat golubsko-dobrzyński;2020;4974.93;zl
405000;Powiat golubsko-dobrzyński;2021;5272.37;zl
405000;Powiat golubsko-dobrzyński;2022;6015.41;zl
405000;Powiat golubsko-dobrzyński;2023;6678.54;zl
406000;Powiat grudziądzki;2017;3748.43;zl
406000;Powiat grudziądzki;2018;3950.03;zl
406000;Powiat grudziądzki;2019;4294.97;zl
406000;Powiat grudziądzki;2020;4677.24;zl
406000;Powiat grudziądzki;2021;5009.38;zl
406000;Powiat grudziądzki;2022;5523.49;zl
406000;Powiat grudziądzki;2023;6220.48;zl
407000;Powiat inowrocławski;2017;3626.17;zl
407000;Powiat inowrocławski;2018;3839.4;zl
407000;Powiat inowrocławski;2019;4141.32;zl
407000;Powiat inowrocławski;2020;4597.12;zl
407000;Powiat inowrocławski;2021;4988.03;zl
407000;Powiat inowrocławski;2022;5655.28;zl
407000;Powiat inowrocławski;2023;6449.06;zl
408000;Powiat lipnowski;2017;3218.45;zl
408000;Powiat lipnowski;2018;3491.32;zl
408000;Powiat lipnowski;2019;3761.3;zl
408000;Powiat lipnowski;2020;4106.9;zl
408000;Powiat lipnowski;2021;4455.86;zl
408000;Powiat lipnowski;2022;4910.26;zl
408000;Powiat lipnowski;2023;5658.46;zl
409000;Powiat mogileński;2017;3678.82;zl
409000;Powiat mogileński;2018;3855.21;zl
409000;Powiat mogileński;2019;4107.94;zl
409000;Powiat mogileński;2020;4263.04;zl
409000;Powiat mogileński;2021;4704.01;zl
409000;Powiat mogileński;2022;5482.81;zl
409000;Powiat mogileński;2023;6386.99;zl
410000;Powiat nakielski;2017;3468.65;zl
410000;Powiat nakielski;2018;3706.48;zl
410000;Powiat nakielski;2019;4102.99;zl
410000;Powiat nakielski;2020;4423.48;zl
410000;Powiat nakielski;2021;4822.85;zl
410000;Powiat nakielski;2022;5907.85;zl
410000;Powiat nakielski;2023;6603.55;zl
411000;Powiat radziejowski;2017;3378.02;zl
411000;Powiat radziejowski;2018;3596.25;zl
411000;Powiat radziejowski;2019;3906.53;zl
411000;Powiat radziejowski;2020;4320.09;zl
411000;Powiat radziejowski;2021;4799.97;zl
411000;Powiat radziejowski;2022;5248.74;zl
411000;Powiat radziejowski;2023;6076.36;zl
412000;Powiat rypiński;2017;3464.17;zl
412000;Powiat rypiński;2018;3741.05;zl
412000;Powiat rypiński;2019;3979.24;zl
412000;Powiat rypiński;2020;4219.07;zl
412000;Powiat rypiński;2021;4668.8;zl
412000;Powiat rypiński;2022;5140.39;zl
412000;Powiat rypiński;2023;5844.89;zl
413000;Powiat sępoleński;2017;3529.86;zl
413000;Powiat sępoleński;2018;3730.47;zl
413000;Powiat sępoleński;2019;3977.99;zl
413000;Powiat sępoleński;2020;4308.57;zl
413000;Powiat sępoleński;2021;4702.98;zl
413000;Powiat sępoleński;2022;5229.53;zl
413000;Powiat sępoleński;2023;5892.07;zl
414000;Powiat świecki;2017;3882.92;zl
414000;Powiat świecki;2018;4170.33;zl
414000;Powiat świecki;2019;4580.35;zl
414000;Powiat świecki;2020;4858.33;zl
414000;Powiat świecki;2021;5211.03;zl
414000;Powiat świecki;2022;5795.79;zl
414000;Powiat świecki;2023;6561.15;zl
415000;Powiat toruński;2017;3483.08;zl
415000;Powiat toruński;2018;3726.88;zl
415000;Powiat toruński;2019;4027.12;zl
415000;Powiat toruński;2020;4394.7;zl
415000;Powiat toruński;2021;4737.52;zl
415000;Powiat toruński;2022;5441.72;zl
415000;Powiat toruński;2023;6185.35;zl
416000;Powiat tucholski;2017;3353.75;zl
416000;Powiat tucholski;2018;3600.87;zl
416000;Powiat tucholski;2019;3919.91;zl
416000;Powiat tucholski;2020;4208.91;zl
416000;Powiat tucholski;2021;4640.12;zl
416000;Powiat tucholski;2022;5164.79;zl
416000;Powiat tucholski;2023;5840.11;zl
417000;Powiat wąbrzeski;2017;3741.15;zl
417000;Powiat wąbrzeski;2018;3934.94;zl
417000;Powiat wąbrzeski;2019;4334.78;zl
417000;Powiat wąbrzeski;2020;4709.17;zl
417000;Powiat wąbrzeski;2021;5091.85;zl
417000;Powiat wąbrzeski;2022;5653.97;zl
417000;Powiat wąbrzeski;2023;6249.49;zl
418000;Powiat włocławski;2017;3503.37;zl
418000;Powiat włocławski;2018;3771.18;zl
418000;Powiat włocławski;2019;4107.48;zl
418000;Powiat włocławski;2020;4383.49;zl
418000;Powiat włocławski;2021;4807.59;zl
418000;Powiat włocławski;2022;5289.63;zl
418000;Powiat włocławski;2023;5925.34;zl
419000;Powiat żniński;2017;3363.9;zl
419000;Powiat żniński;2018;3654.34;zl
419000;Powiat żniński;2019;3896.63;zl
419000;Powiat żniński;2020;4285.37;zl
419000;Powiat żniński;2021;4600.57;zl
419000;Powiat żniński;2022;5169.82;zl
419000;Powiat żniński;2023;5985.65;zl
461000;Powiat m. Bydgoszcz;2017;4185.1;zl
461000;Powiat m. Bydgoszcz;2018;4481.39;zl
461000;Powiat m. Bydgoszcz;2019;4957.38;zl
461000;Powiat m. Bydgoszcz;2020;5252.17;zl
461000;Powiat m. Bydgoszcz;2021;5848.22;zl
461000;Powiat m. Bydgoszcz;2022;6435.59;zl
461000;Powiat m. Bydgoszcz;2023;7478.19;zl
462000;Powiat m. Grudziądz;2017;3513.56;zl
462000;Powiat m. Grudziądz;2018;3743.06;zl
462000;Powiat m. Grudziądz;2019;3976.49;zl
462000;Powiat m. Grudziądz;2020;4414.17;zl
462000;Powiat m. Grudziądz;2021;4825.2;zl
462000;Powiat m. Grudziądz;2022;5299.09;zl
462000;Powiat m. Grudziądz;2023;6034.07;zl
463000;Powiat m. Toruń;2017;4384.59;zl
463000;Powiat m. Toruń;2018;4629.36;zl
463000;Powiat m. Toruń;2019;4980.31;zl
463000;Powiat m. Toruń;2020;5331.63;zl
463000;Powiat m. Toruń;2021;5841.99;zl
463000;Powiat m. Toruń;2022;6450.47;zl
463000;Powiat m. Toruń;2023;7308.74;zl
464000;Powiat m. Włocławek;2017;3941.33;zl
464000;Powiat m. Włocławek;2018;4166;zl
464000;Powiat m. Włocławek;2019;4505.6;zl
464000;Powiat m. Włocławek;2020;4889.3;zl
464000;Powiat m. Włocławek;2021;5294.49;zl
464000;Powiat m. Włocławek;2022;5892.16;zl
464000;Powiat m. Włocławek;2023;6687.25;zl
600000;LUBELSKIE;2017;4020.25;zl
600000;LUBELSKIE;2018;4260.71;zl
600000;LUBELSKIE;2019;4564.85;zl
600000;LUBELSKIE;2020;4914.95;zl
600000;LUBELSKIE;2021;5318.68;zl
600000;LUBELSKIE;2022;5909.6;zl
600000;LUBELSKIE;2023;6774.52;zl
601000;Powiat bialski;2017;3409.49;zl
601000;Powiat bialski;2018;3668.41;zl
601000;Powiat bialski;2019;3991.12;zl
601000;Powiat bialski;2020;4258.54;zl
601000;Powiat bialski;2021;4594.45;zl
601000;Powiat bialski;2022;5288.19;zl
601000;Powiat bialski;2023;5953.72;zl
602000;Powiat biłgorajski;2017;3699.34;zl
602000;Powiat biłgorajski;2018;3907.04;zl
602000;Powiat biłgorajski;2019;4176.81;zl
602000;Powiat biłgorajski;2020;4522.48;zl
602000;Powiat biłgorajski;2021;4781;zl
602000;Powiat biłgorajski;2022;5109.51;zl
602000;Powiat biłgorajski;2023;5694.27;zl
603000;Powiat chełmski;2017;3410.65;zl
603000;Powiat chełmski;2018;3648.16;zl
603000;Powiat chełmski;2019;3921.71;zl
603000;Powiat chełmski;2020;4291.62;zl
603000;Powiat chełmski;2021;4637.15;zl
603000;Powiat chełmski;2022;5126.89;zl
603000;Powiat chełmski;2023;5793.46;zl
604000;Powiat hrubieszowski;2017;3572.95;zl
604000;Powiat hrubieszowski;2018;3821.25;zl
604000;Powiat hrubieszowski;2019;4205.48;zl
604000;Powiat hrubieszowski;2020;4518.56;zl
604000;Powiat hrubieszowski;2021;5019.57;zl
604000;Powiat hrubieszowski;2022;5487.37;zl
604000;Powiat hrubieszowski;2023;6247.83;zl
605000;Powiat janowski;2017;3657.09;zl
605000;Powiat janowski;2018;4007.96;zl
605000;Powiat janowski;2019;4225.92;zl
605000;Powiat janowski;2020;4437.27;zl
605000;Powiat janowski;2021;5061.82;zl
605000;Powiat janowski;2022;5574.12;zl
605000;Powiat janowski;2023;6336.93;zl
606000;Powiat krasnostawski;2017;3619.2;zl
606000;Powiat krasnostawski;2018;3862.53;zl
606000;Powiat krasnostawski;2019;4096.88;zl
606000;Powiat krasnostawski;2020;4548.95;zl
606000;Powiat krasnostawski;2021;4843.32;zl
606000;Powiat krasnostawski;2022;5376.97;zl
606000;Powiat krasnostawski;2023;6131.62;zl
607000;Powiat kraśnicki;2017;3459;zl
607000;Powiat kraśnicki;2018;3691.03;zl
607000;Powiat kraśnicki;2019;3961.16;zl
607000;Powiat kraśnicki;2020;4244.39;zl
607000;Powiat kraśnicki;2021;4683.04;zl
607000;Powiat kraśnicki;2022;5139.37;zl
607000;Powiat kraśnicki;2023;5937.05;zl
608000;Powiat lubartowski;2017;3419.63;zl
608000;Powiat lubartowski;2018;3635.35;zl
608000;Powiat lubartowski;2019;4003.85;zl
608000;Powiat lubartowski;2020;4369.45;zl
608000;Powiat lubartowski;2021;4824.58;zl
608000;Powiat lubartowski;2022;5250.01;zl
608000;Powiat lubartowski;2023;5894.65;zl
609000;Powiat lubelski;2017;3527.13;zl
609000;Powiat lubelski;2018;3673.03;zl
609000;Powiat lubelski;2019;3943.73;zl
609000;Powiat lubelski;2020;4253.09;zl
609000;Powiat lubelski;2021;4615.93;zl
609000;Powiat lubelski;2022;5115.88;zl
609000;Powiat lubelski;2023;5868.83;zl
610000;Powiat łęczyński;2017;5512.4;zl
610000;Powiat łęczyński;2018;5772.29;zl
610000;Powiat łęczyński;2019;6177.04;zl
610000;Powiat łęczyński;2020;6391.65;zl
610000;Powiat łęczyński;2021;7165.63;zl
610000;Powiat łęczyński;2022;8543.5;zl
610000;Powiat łęczyński;2023;10420.06;zl
611000;Powiat łukowski;2017;3403.31;zl
611000;Powiat łukowski;2018;3578.47;zl
611000;Powiat łukowski;2019;3846.62;zl
611000;Powiat łukowski;2020;4146.78;zl
611000;Powiat łukowski;2021;4562.15;zl
611000;Powiat łukowski;2022;5256.57;zl
611000;Powiat łukowski;2023;5816.88;zl
612000;Powiat opolski;2017;3490.05;zl
612000;Powiat opolski;2018;3692.97;zl
612000;Powiat opolski;2019;3927.8;zl
612000;Powiat opolski;2020;4252.35;zl
612000;Powiat opolski;2021;4547.18;zl
612000;Powiat opolski;2022;5132.54;zl
612000;Powiat opolski;2023;5808.93;zl
613000;Powiat parczewski;2017;3565.96;zl
613000;Powiat parczewski;2018;3764.14;zl
613000;Powiat parczewski;2019;4092.69;zl
613000;Powiat parczewski;2020;4478.61;zl
613000;Powiat parczewski;2021;4881.98;zl
613000;Powiat parczewski;2022;5399.11;zl
613000;Powiat parczewski;2023;6140.77;zl
614000;Powiat puławski;2017;4440.23;zl
614000;Powiat puławski;2018;4615.24;zl
614000;Powiat puławski;2019;4902.81;zl
614000;Powiat puławski;2020;5311.8;zl
614000;Powiat puławski;2021;5680;zl
614000;Powiat puławski;2022;6254.05;zl
614000;Powiat puławski;2023;6871.29;zl
615000;Powiat radzyński;2017;3598.62;zl
615000;Powiat radzyński;2018;3787.89;zl
615000;Powiat radzyński;2019;4064.52;zl
615000;Powiat radzyński;2020;4385.35;zl
615000;Powiat radzyński;2021;4775.71;zl
615000;Powiat radzyński;2022;5547.83;zl
615000;Powiat radzyński;2023;6233.24;zl
616000;Powiat rycki;2017;3544.04;zl
616000;Powiat rycki;2018;3754.48;zl
616000;Powiat rycki;2019;4014.66;zl
616000;Powiat rycki;2020;4386.95;zl
616000;Powiat rycki;2021;4786.07;zl
616000;Powiat rycki;2022;5359.49;zl
616000;Powiat rycki;2023;5946.05;zl
617000;Powiat świdnicki;2017;4312.35;zl
617000;Powiat świdnicki;2018;4624.28;zl
617000;Powiat świdnicki;2019;4861.68;zl
617000;Powiat świdnicki;2020;5074.45;zl
617000;Powiat świdnicki;2021;5537.67;zl
617000;Powiat świdnicki;2022;6162.15;zl
617000;Powiat świdnicki;2023;6954.42;zl
618000;Powiat tomaszowski;2017;3405.09;zl
618000;Powiat tomaszowski;2018;3681.44;zl
618000;Powiat tomaszowski;2019;3906.06;zl
618000;Powiat tomaszowski;2020;4337.56;zl
618000;Powiat tomaszowski;2021;4556.75;zl
618000;Powiat tomaszowski;2022;5100.78;zl
618000;Powiat tomaszowski;2023;5859.33;zl
619000;Powiat włodawski;2017;3519.39;zl
619000;Powiat włodawski;2018;3658.82;zl
619000;Powiat włodawski;2019;3924.59;zl
619000;Powiat włodawski;2020;4333.34;zl
619000;Powiat włodawski;2021;4724.35;zl
619000;Powiat włodawski;2022;5234.17;zl
619000;Powiat włodawski;2023;6000.38;zl
620000;Powiat zamojski;2017;3242.06;zl
620000;Powiat zamojski;2018;3474.14;zl
620000;Powiat zamojski;2019;3671.45;zl
620000;Powiat zamojski;2020;4135.39;zl
620000;Powiat zamojski;2021;4373.85;zl
620000;Powiat zamojski;2022;4926.9;zl
620000;Powiat zamojski;2023;5642.09;zl
661000;Powiat m. Biała Podlaska;2017;3763.62;zl
661000;Powiat m. Biała Podlaska;2018;3913.47;zl
661000;Powiat m. Biała Podlaska;2019;4165.17;zl
661000;Powiat m. Biała Podlaska;2020;4504.47;zl
661000;Powiat m. Biała Podlaska;2021;4984.69;zl
661000;Powiat m. Biała Podlaska;2022;5691.8;zl
661000;Powiat m. Biała Podlaska;2023;6400.24;zl
662000;Powiat m. Chełm;2017;3689.33;zl
662000;Powiat m. Chełm;2018;3976.28;zl
662000;Powiat m. Chełm;2019;4182.86;zl
662000;Powiat m. Chełm;2020;4581.83;zl
662000;Powiat m. Chełm;2021;4945.78;zl
662000;Powiat m. Chełm;2022;5619.61;zl
662000;Powiat m. Chełm;2023;6349.53;zl
663000;Powiat m. Lublin;2017;4431.61;zl
663000;Powiat m. Lublin;2018;4708.4;zl
663000;Powiat m. Lublin;2019;5054.93;zl
663000;Powiat m. Lublin;2020;5412.39;zl
663000;Powiat m. Lublin;2021;5833.53;zl
663000;Powiat m. Lublin;2022;6402.56;zl
663000;Powiat m. Lublin;2023;7443.57;zl
664000;Powiat m. Zamość;2017;3954.1;zl
664000;Powiat m. Zamość;2018;4244.03;zl
664000;Powiat m. Zamość;2019;4579.4;zl
664000;Powiat m. Zamość;2020;5013.44;zl
664000;Powiat m. Zamość;2021;5405.57;zl
664000;Powiat m. Zamość;2022;5875.74;zl
664000;Powiat m. Zamość;2023;6679.65;zl
800000;LUBUSKIE;2017;3950.95;zl
800000;LUBUSKIE;2018;4239.92;zl
800000;LUBUSKIE;2019;4559.96;zl
800000;LUBUSKIE;2020;4832.07;zl
800000;LUBUSKIE;2021;5286.5;zl
800000;LUBUSKIE;2022;6014.38;zl
