Kod;Nazwa;Rok;Wartosc;Jednostka_miary
2464000;Powiat m. Częstochowa;2019;2.90;%
2464000;Powiat m. Częstochowa;2020;4.40;%
2464000;Powiat m. Częstochowa;2021;3.60;%
2464000;Powiat m. Częstochowa;2022;3.20;%
2464000;Powiat m. Częstochowa;2023;3.10;%
2464000;Powiat m. Częstochowa;2024;3.50;%
2465000;Powiat m. Dąbrowa Górnicza;2004;19.90;%
2465000;Powiat m. Dąbrowa Górnicza;2005;18.20;%
2465000;Powiat m. Dąbrowa Górnicza;2006;15.50;%
2465000;Powiat m. Dąbrowa Górnicza;2007;11.60;%
2465000;Powiat m. Dąbrowa Górnicza;2008;7.50;%
2465000;Powiat m. Dąbrowa Górnicza;2009;11.40;%
2465000;Powiat m. Dąbrowa Górnicza;2010;11.10;%
2465000;Powiat m. Dąbrowa Górnicza;2011;11.40;%
2465000;Powiat m. Dąbrowa Górnicza;2012;12.60;%
2465000;Powiat m. Dąbrowa Górnicza;2013;12.30;%
2465000;Powiat m. Dąbrowa Górnicza;2014;10.80;%
2465000;Powiat m. Dąbrowa Górnicza;2015;9.10;%
2465000;Powiat m. Dąbrowa Górnicza;2016;8.00;%
2465000;Powiat m. Dąbrowa Górnicza;2017;6.00;%
2465000;Powiat m. Dąbrowa Górnicza;2018;5.00;%
2465000;Powiat m. Dąbrowa Górnicza;2019;3.80;%
2465000;Powiat m. Dąbrowa Górnicza;2020;5.20;%
2465000;Powiat m. Dąbrowa Górnicza;2021;4.80;%
2465000;Powiat m. Dąbrowa Górnicza;2022;4.60;%
2465000;Powiat m. Dąbrowa Górnicza;2023;4.60;%
2465000;Powiat m. Dąbrowa Górnicza;2024;4.10;%
2466000;Powiat m. Gliwice;2004;14.00;%
2466000;Powiat m. Gliwice;2005;12.50;%
2466000;Powiat m. Gliwice;2006;9.30;%
2466000;Powiat m. Gliwice;2007;6.20;%
2466000;Powiat m. Gliwice;2008;4.50;%
2466000;Powiat m. Gliwice;2009;6.70;%
2466000;Powiat m. Gliwice;2010;6.80;%
2466000;Powiat m. Gliwice;2011;6.40;%
2466000;Powiat m. Gliwice;2012;7.20;%
2466000;Powiat m. Gliwice;2013;7.50;%
2466000;Powiat m. Gliwice;2014;6.40;%
2466000;Powiat m. Gliwice;2015;5.50;%
2466000;Powiat m. Gliwice;2016;4.30;%
2466000;Powiat m. Gliwice;2017;3.60;%
2466000;Powiat m. Gliwice;2018;3.20;%
2466000;Powiat m. Gliwice;2019;2.30;%
2466000;Powiat m. Gliwice;2020;3.10;%
2466000;Powiat m. Gliwice;2021;3.00;%
2466000;Powiat m. Gliwice;2022;2.30;%
2466000;Powiat m. Gliwice;2023;2.10;%
2466000;Powiat m. Gliwice;2024;2.10;%
2467000;Powiat m. Jastrzębie-Zdrój;2004;17.00;%
2467000;Powiat m. Jastrzębie-Zdrój;2005;14.80;%
2467000;Powiat m. Jastrzębie-Zdrój;2006;12.70;%
2467000;Powiat m. Jastrzębie-Zdrój;2007;10.10;%
2467000;Powiat m. Jastrzębie-Zdrój;2008;6.80;%
2467000;Powiat m. Jastrzębie-Zdrój;2009;8.40;%
2467000;Powiat m. Jastrzębie-Zdrój;2010;9.30;%
2467000;Powiat m. Jastrzębie-Zdrój;2011;8.90;%
2467000;Powiat m. Jastrzębie-Zdrój;2012;9.10;%
2467000;Powiat m. Jastrzębie-Zdrój;2013;10.10;%
2467000;Powiat m. Jastrzębie-Zdrój;2014;8.90;%
2467000;Powiat m. Jastrzębie-Zdrój;2015;8.30;%
2467000;Powiat m. Jastrzębie-Zdrój;2016;7.30;%
2467000;Powiat m. Jastrzębie-Zdrój;2017;5.50;%
2467000;Powiat m. Jastrzębie-Zdrój;2018;4.40;%
2467000;Powiat m. Jastrzębie-Zdrój;2019;4.30;%
2467000;Powiat m. Jastrzębie-Zdrój;2020;5.80;%
2467000;Powiat m. Jastrzębie-Zdrój;2021;4.70;%
2467000;Powiat m. Jastrzębie-Zdrój;2022;3.40;%
2467000;Powiat m. Jastrzębie-Zdrój;2023;3.60;%
2467000;Powiat m. Jastrzębie-Zdrój;2024;3.40;%
2468000;Powiat m. Jaworzno;2004;22.70;%
2468000;Powiat m. Jaworzno;2005;17.70;%
2468000;Powiat m. Jaworzno;2006;14.40;%
2468000;Powiat m. Jaworzno;2007;13.00;%
2468000;Powiat m. Jaworzno;2008;8.90;%
2468000;Powiat m. Jaworzno;2009;11.30;%
2468000;Powiat m. Jaworzno;2010;11.10;%
2468000;Powiat m. Jaworzno;2011;10.20;%
2468000;Powiat m. Jaworzno;2012;11.60;%
2468000;Powiat m. Jaworzno;2013;11.00;%
2468000;Powiat m. Jaworzno;2014;9.30;%
2468000;Powiat m. Jaworzno;2015;6.90;%
2468000;Powiat m. Jaworzno;2016;5.80;%
2468000;Powiat m. Jaworzno;2017;4.70;%
2468000;Powiat m. Jaworzno;2018;4.20;%
2468000;Powiat m. Jaworzno;2019;3.90;%
2468000;Powiat m. Jaworzno;2020;4.80;%
2468000;Powiat m. Jaworzno;2021;4.60;%
2468000;Powiat m. Jaworzno;2022;4.20;%
2468000;Powiat m. Jaworzno;2023;3.90;%
2468000;Powiat m. Jaworzno;2024;3.80;%
2469000;Powiat m. Katowice;2004;7.70;%
2469000;Powiat m. Katowice;2005;7.10;%
2469000;Powiat m. Katowice;2006;5.40;%
2469000;Powiat m. Katowice;2007;3.30;%
2469000;Powiat m. Katowice;2008;1.90;%
2469000;Powiat m. Katowice;2009;3.30;%
2469000;Powiat m. Katowice;2010;3.80;%
2469000;Powiat m. Katowice;2011;4.20;%
2469000;Powiat m. Katowice;2012;5.20;%
2469000;Powiat m. Katowice;2013;5.40;%
2469000;Powiat m. Katowice;2014;4.70;%
2469000;Powiat m. Katowice;2015;3.80;%
2469000;Powiat m. Katowice;2016;2.80;%
2469000;Powiat m. Katowice;2017;2.20;%
2469000;Powiat m. Katowice;2018;1.70;%
2469000;Powiat m. Katowice;2019;1.00;%
2469000;Powiat m. Katowice;2020;1.70;%
2469000;Powiat m. Katowice;2021;1.80;%
2469000;Powiat m. Katowice;2022;1.50;%
2469000;Powiat m. Katowice;2023;1.00;%
2469000;Powiat m. Katowice;2024;1.00;%
2470000;Powiat m. Mysłowice;2004;17.00;%
2470000;Powiat m. Mysłowice;2005;15.10;%
2470000;Powiat m. Mysłowice;2006;12.20;%
2470000;Powiat m. Mysłowice;2007;9.10;%
2470000;Powiat m. Mysłowice;2008;7.30;%
2470000;Powiat m. Mysłowice;2009;8.40;%
2470000;Powiat m. Mysłowice;2010;9.20;%
2470000;Powiat m. Mysłowice;2011;8.40;%
2470000;Powiat m. Mysłowice;2012;9.80;%
2470000;Powiat m. Mysłowice;2013;9.50;%
2470000;Powiat m. Mysłowice;2014;8.80;%
2470000;Powiat m. Mysłowice;2015;7.90;%
2470000;Powiat m. Mysłowice;2016;6.10;%
2470000;Powiat m. Mysłowice;2017;5.90;%
2470000;Powiat m. Mysłowice;2018;5.30;%
2470000;Powiat m. Mysłowice;2019;4.80;%
2470000;Powiat m. Mysłowice;2020;6.70;%
2470000;Powiat m. Mysłowice;2021;6.00;%
2470000;Powiat m. Mysłowice;2022;5.00;%
2470000;Powiat m. Mysłowice;2023;4.20;%
2470000;Powiat m. Mysłowice;2024;4.20;%
2471000;Powiat m. Piekary Śląskie;2004;21.90;%
2471000;Powiat m. Piekary Śląskie;2005;17.70;%
2471000;Powiat m. Piekary Śląskie;2006;17.10;%
2471000;Powiat m. Piekary Śląskie;2007;14.50;%
2471000;Powiat m. Piekary Śląskie;2008;9.80;%
2471000;Powiat m. Piekary Śląskie;2009;13.20;%
2471000;Powiat m. Piekary Śląskie;2010;14.50;%
2471000;Powiat m. Piekary Śląskie;2011;14.70;%
2471000;Powiat m. Piekary Śląskie;2012;16.10;%
2471000;Powiat m. Piekary Śląskie;2013;17.00;%
2471000;Powiat m. Piekary Śląskie;2014;14.30;%
2471000;Powiat m. Piekary Śląskie;2015;12.20;%
2471000;Powiat m. Piekary Śląskie;2016;9.50;%
2471000;Powiat m. Piekary Śląskie;2017;7.40;%
2471000;Powiat m. Piekary Śląskie;2018;6.70;%
2471000;Powiat m. Piekary Śląskie;2019;6.00;%
2471000;Powiat m. Piekary Śląskie;2020;8.30;%
2471000;Powiat m. Piekary Śląskie;2021;6.90;%
2471000;Powiat m. Piekary Śląskie;2022;7.00;%
2471000;Powiat m. Piekary Śląskie;2023;7.40;%
2471000;Powiat m. Piekary Śląskie;2024;7.80;%
2472000;Powiat m. Ruda Śląska;2004;14.20;%
2472000;Powiat m. Ruda Śląska;2005;13.00;%
2472000;Powiat m. Ruda Śląska;2006;10.30;%
2472000;Powiat m. Ruda Śląska;2007;6.80;%
2472000;Powiat m. Ruda Śląska;2008;5.00;%
2472000;Powiat m. Ruda Śląska;2009;7.20;%
2472000;Powiat m. Ruda Śląska;2010;8.50;%
2472000;Powiat m. Ruda Śląska;2011;8.10;%
2472000;Powiat m. Ruda Śląska;2012;9.00;%
2472000;Powiat m. Ruda Śląska;2013;9.40;%
2472000;Powiat m. Ruda Śląska;2014;7.90;%
2472000;Powiat m. Ruda Śląska;2015;6.80;%
2472000;Powiat m. Ruda Śląska;2016;5.30;%
2472000;Powiat m. Ruda Śląska;2017;4.10;%
2472000;Powiat m. Ruda Śląska;2018;2.90;%
2472000;Powiat m. Ruda Śląska;2019;2.70;%
2472000;Powiat m. Ruda Śląska;2020;3.40;%
2472000;Powiat m. Ruda Śląska;2021;2.60;%
2472000;Powiat m. Ruda Śląska;2022;2.50;%
2472000;Powiat m. Ruda Śląska;2023;2.70;%
2472000;Powiat m. Ruda Śląska;2024;2.80;%
2473000;Powiat m. Rybnik;2004;14.40;%
2473000;Powiat m. Rybnik;2005;12.90;%
2473000;Powiat m. Rybnik;2006;9.40;%
2473000;Powiat m. Rybnik;2007;6.50;%
2473000;Powiat m. Rybnik;2008;4.60;%
2473000;Powiat m. Rybnik;2009;7.00;%
2473000;Powiat m. Rybnik;2010;7.50;%
2473000;Powiat m. Rybnik;2011;7.90;%
2473000;Powiat m. Rybnik;2012;8.10;%
2473000;Powiat m. Rybnik;2013;8.50;%
2473000;Powiat m. Rybnik;2014;7.60;%
2473000;Powiat m. Rybnik;2015;6.90;%
2473000;Powiat m. Rybnik;2016;5.90;%
2473000;Powiat m. Rybnik;2017;4.40;%
2473000;Powiat m. Rybnik;2018;3.50;%
2473000;Powiat m. Rybnik;2019;2.90;%
2473000;Powiat m. Rybnik;2020;4.50;%
2473000;Powiat m. Rybnik;2021;3.20;%
2473000;Powiat m. Rybnik;2022;2.80;%
2473000;Powiat m. Rybnik;2023;2.70;%
2473000;Powiat m. Rybnik;2024;2.70;%
2474000;Powiat m. Siemianowice Śląskie;2004;28.10;%
2474000;Powiat m. Siemianowice Śląskie;2005;24.00;%
2474000;Powiat m. Siemianowice Śląskie;2006;18.50;%
2474000;Powiat m. Siemianowice Śląskie;2007;13.60;%
2474000;Powiat m. Siemianowice Śląskie;2008;10.30;%
2474000;Powiat m. Siemianowice Śląskie;2009;13.60;%
2474000;Powiat m. Siemianowice Śląskie;2010;12.50;%
2474000;Powiat m. Siemianowice Śląskie;2011;14.30;%
2474000;Powiat m. Siemianowice Śląskie;2012;14.30;%
2474000;Powiat m. Siemianowice Śląskie;2013;15.10;%
2474000;Powiat m. Siemianowice Śląskie;2014;13.60;%
2474000;Powiat m. Siemianowice Śląskie;2015;11.80;%
2474000;Powiat m. Siemianowice Śląskie;2016;8.00;%
2474000;Powiat m. Siemianowice Śląskie;2017;6.20;%
2474000;Powiat m. Siemianowice Śląskie;2018;5.30;%
2474000;Powiat m. Siemianowice Śląskie;2019;4.00;%
2474000;Powiat m. Siemianowice Śląskie;2020;6.00;%
2474000;Powiat m. Siemianowice Śląskie;2021;4.30;%
2474000;Powiat m. Siemianowice Śląskie;2022;3.90;%
2474000;Powiat m. Siemianowice Śląskie;2023;3.80;%
2474000;Powiat m. Siemianowice Śląskie;2024;3.90;%
2475000;Powiat m. Sosnowiec;2004;22.90;%
2475000;Powiat m. Sosnowiec;2005;20.40;%
2475000;Powiat m. Sosnowiec;2006;16.30;%
2475000;Powiat m. Sosnowiec;2007;12.00;%
2475000;Powiat m. Sosnowiec;2008;9.20;%
2475000;Powiat m. Sosnowiec;2009;13.10;%
2475000;Powiat m. Sosnowiec;2010;13.90;%
2475000;Powiat m. Sosnowiec;2011;13.70;%
2475000;Powiat m. Sosnowiec;2012;15.30;%
2475000;Powiat m. Sosnowiec;2013;14.80;%
2475000;Powiat m. Sosnowiec;2014;13.20;%
2475000;Powiat m. Sosnowiec;2015;11.40;%
2475000;Powiat m. Sosnowiec;2016;10.00;%
2475000;Powiat m. Sosnowiec;2017;7.70;%
2475000;Powiat m. Sosnowiec;2018;6.30;%
2475000;Powiat m. Sosnowiec;2019;5.10;%
2475000;Powiat m. Sosnowiec;2020;6.80;%
2475000;Powiat m. Sosnowiec;2021;6.10;%
2475000;Powiat m. Sosnowiec;2022;5.20;%
2475000;Powiat m. Sosnowiec;2023;5.60;%
2475000;Powiat m. Sosnowiec;2024;5.60;%
2476000;Powiat m. Świętochłowice;2004;29.00;%
2476000;Powiat m. Świętochłowice;2005;25.70;%
2476000;Powiat m. Świętochłowice;2006;21.20;%
2476000;Powiat m. Świętochłowice;2007;12.80;%
2476000;Powiat m. Świętochłowice;2008;9.30;%
2476000;Powiat m. Świętochłowice;2009;15.20;%
2476000;Powiat m. Świętochłowice;2010;17.60;%
2476000;Powiat m. Świętochłowice;2011;16.60;%
2476000;Powiat m. Świętochłowice;2012;18.20;%
2476000;Powiat m. Świętochłowice;2013;18.80;%
2476000;Powiat m. Świętochłowice;2014;14.70;%
2476000;Powiat m. Świętochłowice;2015;12.10;%
2476000;Powiat m. Świętochłowice;2016;10.00;%
2476000;Powiat m. Świętochłowice;2017;8.20;%
2476000;Powiat m. Świętochłowice;2018;7.30;%
2476000;Powiat m. Świętochłowice;2019;5.60;%
2476000;Powiat m. Świętochłowice;2020;7.60;%
2476000;Powiat m. Świętochłowice;2021;5.30;%
2476000;Powiat m. Świętochłowice;2022;4.60;%
2476000;Powiat m. Świętochłowice;2023;4.30;%
2476000;Powiat m. Świętochłowice;2024;4.60;%
2477000;Powiat m. Tychy;2004;13.10;%
2477000;Powiat m. Tychy;2005;12.00;%
2477000;Powiat m. Tychy;2006;8.80;%
2477000;Powiat m. Tychy;2007;5.20;%
2477000;Powiat m. Tychy;2008;3.60;%
2477000;Powiat m. Tychy;2009;5.10;%
2477000;Powiat m. Tychy;2010;5.80;%
2477000;Powiat m. Tychy;2011;5.80;%
2477000;Powiat m. Tychy;2012;6.90;%
2477000;Powiat m. Tychy;2013;7.00;%
2477000;Powiat m. Tychy;2014;5.10;%
2477000;Powiat m. Tychy;2015;3.80;%
2477000;Powiat m. Tychy;2016;3.40;%
2477000;Powiat m. Tychy;2017;2.70;%
2477000;Powiat m. Tychy;2018;2.60;%
2477000;Powiat m. Tychy;2019;2.00;%
2477000;Powiat m. Tychy;2020;3.00;%
2477000;Powiat m. Tychy;2021;2.10;%
2477000;Powiat m. Tychy;2022;1.70;%
2477000;Powiat m. Tychy;2023;1.60;%
2477000;Powiat m. Tychy;2024;1.80;%
2478000;Powiat m. Zabrze;2004;23.40;%
2478000;Powiat m. Zabrze;2005;21.00;%
2478000;Powiat m. Zabrze;2006;18.70;%
2478000;Powiat m. Zabrze;2007;13.00;%
2478000;Powiat m. Zabrze;2008;9.30;%
2478000;Powiat m. Zabrze;2009;12.10;%
2478000;Powiat m. Zabrze;2010;12.50;%
2478000;Powiat m. Zabrze;2011;12.90;%
2478000;Powiat m. Zabrze;2012;13.60;%
2478000;Powiat m. Zabrze;2013;14.00;%
2478000;Powiat m. Zabrze;2014;12.50;%
2478000;Powiat m. Zabrze;2015;10.50;%
2478000;Powiat m. Zabrze;2016;7.90;%
2478000;Powiat m. Zabrze;2017;6.80;%
2478000;Powiat m. Zabrze;2018;5.80;%
2478000;Powiat m. Zabrze;2019;4.90;%
2478000;Powiat m. Zabrze;2020;7.10;%
2478000;Powiat m. Zabrze;2021;5.20;%
2478000;Powiat m. Zabrze;2022;4.40;%
2478000;Powiat m. Zabrze;2023;4.20;%
2478000;Powiat m. Zabrze;2024;4.10;%
2479000;Powiat m. Żory;2004;22.60;%
2479000;Powiat m. Żory;2005;19.70;%
2479000;Powiat m. Żory;2006;15.00;%
2479000;Powiat m. Żory;2007;10.00;%
2479000;Powiat m. Żory;2008;7.30;%
2479000;Powiat m. Żory;2009;9.80;%
2479000;Powiat m. Żory;2010;11.50;%
2479000;Powiat m. Żory;2011;10.00;%
2479000;Powiat m. Żory;2012;11.10;%
2479000;Powiat m. Żory;2013;10.80;%
2479000;Powiat m. Żory;2014;9.80;%
2479000;Powiat m. Żory;2015;8.40;%
2479000;Powiat m. Żory;2016;6.30;%
2479000;Powiat m. Żory;2017;4.40;%
2479000;Powiat m. Żory;2018;3.20;%
2479000;Powiat m. Żory;2019;3.20;%
2479000;Powiat m. Żory;2020;4.80;%
2479000;Powiat m. Żory;2021;3.70;%
2479000;Powiat m. Żory;2022;3.50;%
2479000;Powiat m. Żory;2023;3.10;%
2479000;Powiat m. Żory;2024;3.40;%
2600000;ŚWIĘTOKRZYSKIE;2004;22.00;%
2600000;ŚWIĘTOKRZYSKIE;2005;20.60;%
2600000;ŚWIĘTOKRZYSKIE;2006;17.70;%
2600000;ŚWIĘTOKRZYSKIE;2007;14.90;%
2600000;ŚWIĘTOKRZYSKIE;2008;13.70;%
2600000;ŚWIĘTOKRZYSKIE;2009;15.10;%
2600000;ŚWIĘTOKRZYSKIE;2010;15.20;%
2600000;ŚWIĘTOKRZYSKIE;2011;15.20;%
2600000;ŚWIĘTOKRZYSKIE;2012;16.00;%
2600000;ŚWIĘTOKRZYSKIE;2013;16.60;%
2600000;ŚWIĘTOKRZYSKIE;2014;14.10;%
2600000;ŚWIĘTOKRZYSKIE;2015;12.50;%
2600000;ŚWIĘTOKRZYSKIE;2016;10.80;%
2600000;ŚWIĘTOKRZYSKIE;2017;8.80;%
2600000;ŚWIĘTOKRZYSKIE;2018;8.30;%
2600000;ŚWIĘTOKRZYSKIE;2019;8.00;%
2600000;ŚWIĘTOKRZYSKIE;2020;8.50;%
2600000;ŚWIĘTOKRZYSKIE;2021;8.70;%
2600000;ŚWIĘTOKRZYSKIE;2022;7.80;%
2600000;ŚWIĘTOKRZYSKIE;2023;7.80;%
2600000;ŚWIĘTOKRZYSKIE;2024;7.50;%
2601000;Powiat buski;2004;12.50;%
2601000;Powiat buski;2005;12.10;%
2601000;Powiat buski;2006;10.70;%
2601000;Powiat buski;2007;9.00;%
2601000;Powiat buski;2008;8.80;%
2601000;Powiat buski;2009;9.00;%
2601000;Powiat buski;2010;9.00;%
2601000;Powiat buski;2011;8.60;%
2601000;Powiat buski;2012;9.10;%
2601000;Powiat buski;2013;9.40;%
2601000;Powiat buski;2014;8.00;%
2601000;Powiat buski;2015;7.10;%
2601000;Powiat buski;2016;5.60;%
2601000;Powiat buski;2017;4.60;%
2601000;Powiat buski;2018;3.90;%
2601000;Powiat buski;2019;3.70;%
2601000;Powiat buski;2020;4.40;%
2601000;Powiat buski;2021;4.90;%
2601000;Powiat buski;2022;4.40;%
2601000;Powiat buski;2023;4.20;%
2601000;Powiat buski;2024;4.10;%
2602000;Powiat jędrzejowski;2004;18.20;%
2602000;Powiat jędrzejowski;2005;18.20;%
2602000;Powiat jędrzejowski;2006;15.20;%
2602000;Powiat jędrzejowski;2007;12.30;%
2602000;Powiat jędrzejowski;2008;11.40;%
2602000;Powiat jędrzejowski;2009;12.60;%
2602000;Powiat jędrzejowski;2010;13.50;%
2602000;Powiat jędrzejowski;2011;13.70;%
2602000;Powiat jędrzejowski;2012;13.90;%
2602000;Powiat jędrzejowski;2013;15.20;%
2602000;Powiat jędrzejowski;2014;13.30;%
2602000;Powiat jędrzejowski;2015;11.90;%
2602000;Powiat jędrzejowski;2016;10.00;%
2602000;Powiat jędrzejowski;2017;7.60;%
2602000;Powiat jędrzejowski;2018;7.10;%
2602000;Powiat jędrzejowski;2019;6.90;%
2602000;Powiat jędrzejowski;2020;7.30;%
2602000;Powiat jędrzejowski;2021;7.70;%
2602000;Powiat jędrzejowski;2022;6.70;%
2602000;Powiat jędrzejowski;2023;7.00;%
2602000;Powiat jędrzejowski;2024;6.00;%
2603000;Powiat kazimierski;2004;13.90;%
2603000;Powiat kazimierski;2005;13.00;%
2603000;Powiat kazimierski;2006;12.50;%
2603000;Powiat kazimierski;2007;10.90;%
2603000;Powiat kazimierski;2008;10.00;%
2603000;Powiat kazimierski;2009;11.30;%
2603000;Powiat kazimierski;2010;11.50;%
2603000;Powiat kazimierski;2011;12.60;%
2603000;Powiat kazimierski;2012;12.60;%
2603000;Powiat kazimierski;2013;13.70;%
2603000;Powiat kazimierski;2014;12.40;%
2603000;Powiat kazimierski;2015;10.50;%
2603000;Powiat kazimierski;2016;9.60;%
2603000;Powiat kazimierski;2017;8.10;%
2603000;Powiat kazimierski;2018;7.50;%
2603000;Powiat kazimierski;2019;6.70;%
2603000;Powiat kazimierski;2020;7.60;%
2603000;Powiat kazimierski;2021;11.90;%
2603000;Powiat kazimierski;2022;10.00;%
2603000;Powiat kazimierski;2023;10.60;%
2603000;Powiat kazimierski;2024;10.20;%
2604000;Powiat kielecki;2004;28.50;%
2604000;Powiat kielecki;2005;27.20;%
2604000;Powiat kielecki;2006;23.40;%
2604000;Powiat kielecki;2007;20.20;%
2604000;Powiat kielecki;2008;19.40;%
2604000;Powiat kielecki;2009;19.10;%
2604000;Powiat kielecki;2010;18.80;%
2604000;Powiat kielecki;2011;18.40;%
2604000;Powiat kielecki;2012;19.70;%
2604000;Powiat kielecki;2013;20.40;%
2604000;Powiat kielecki;2014;16.60;%
2604000;Powiat kielecki;2015;15.30;%
2604000;Powiat kielecki;2016;13.60;%
2604000;Powiat kielecki;2017;11.30;%
2604000;Powiat kielecki;2018;10.70;%
2604000;Powiat kielecki;2019;10.30;%
2604000;Powiat kielecki;2020;9.50;%
2604000;Powiat kielecki;2021;9.50;%
2604000;Powiat kielecki;2022;7.00;%
2604000;Powiat kielecki;2023;6.90;%
2604000;Powiat kielecki;2024;6.70;%
2605000;Powiat konecki;2004;32.10;%
2605000;Powiat konecki;2005;30.10;%
2605000;Powiat konecki;2006;26.70;%
2605000;Powiat konecki;2007;23.10;%
2605000;Powiat konecki;2008;22.00;%
2605000;Powiat konecki;2009;20.70;%
2605000;Powiat konecki;2010;22.10;%
2605000;Powiat konecki;2011;22.70;%
2605000;Powiat konecki;2012;22.60;%
2605000;Powiat konecki;2013;24.20;%
2605000;Powiat konecki;2014;20.20;%
2605000;Powiat konecki;2015;17.20;%
2605000;Powiat konecki;2016;14.00;%
2605000;Powiat konecki;2017;11.90;%
2605000;Powiat konecki;2018;11.60;%
2605000;Powiat konecki;2019;11.10;%
2605000;Powiat konecki;2020;12.70;%
2605000;Powiat konecki;2021;11.60;%
2605000;Powiat konecki;2022;10.50;%
2605000;Powiat konecki;2023;10.50;%
2605000;Powiat konecki;2024;10.10;%
2606000;Powiat opatowski;2004;20.20;%
2606000;Powiat opatowski;2005;19.80;%
2606000;Powiat opatowski;2006;18.70;%
2606000;Powiat opatowski;2007;16.70;%
2606000;Powiat opatowski;2008;16.30;%
2606000;Powiat opatowski;2009;20.10;%
2606000;Powiat opatowski;2010;19.50;%
2606000;Powiat opatowski;2011;21.60;%
2606000;Powiat opatowski;2012;22.60;%
2606000;Powiat opatowski;2013;23.10;%
2606000;Powiat opatowski;2014;20.90;%
2606000;Powiat opatowski;2015;19.50;%
2606000;Powiat opatowski;2016;16.50;%
2606000;Powiat opatowski;2017;14.20;%
2606000;Powiat opatowski;2018;13.60;%
2606000;Powiat opatowski;2019;13.60;%
2606000;Powiat opatowski;2020;13.40;%
2606000;Powiat opatowski;2021;17.10;%
2606000;Powiat opatowski;2022;15.80;%
2606000;Powiat opatowski;2023;15.40;%
2606000;Powiat opatowski;2024;14.80;%
2607000;Powiat ostrowiecki;2004;29.00;%
2607000;Powiat ostrowiecki;2005;25.70;%
2607000;Powiat ostrowiecki;2006;22.60;%
2607000;Powiat ostrowiecki;2007;18.80;%
2607000;Powiat ostrowiecki;2008;16.10;%
2607000;Powiat ostrowiecki;2009;20.90;%
2607000;Powiat ostrowiecki;2010;20.60;%
2607000;Powiat ostrowiecki;2011;20.40;%
2607000;Powiat ostrowiecki;2012;22.20;%
2607000;Powiat ostrowiecki;2013;22.50;%
2607000;Powiat ostrowiecki;2014;19.10;%
2607000;Powiat ostrowiecki;2015;17.60;%
2607000;Powiat ostrowiecki;2016;14.60;%
2607000;Powiat ostrowiecki;2017;12.30;%
2607000;Powiat ostrowiecki;2018;11.70;%
2607000;Powiat ostrowiecki;2019;10.70;%
2607000;Powiat ostrowiecki;2020;11.60;%
2607000;Powiat ostrowiecki;2021;10.30;%
2607000;Powiat ostrowiecki;2022;9.60;%
2607000;Powiat ostrowiecki;2023;10.50;%
2607000;Powiat ostrowiecki;2024;10.60;%
2608000;Powiat pińczowski;2004;15.80;%
2608000;Powiat pińczowski;2005;15.20;%
2608000;Powiat pińczowski;2006;12.10;%
2608000;Powiat pińczowski;2007;9.30;%
2608000;Powiat pińczowski;2008;8.10;%
2608000;Powiat pińczowski;2009;8.50;%
2608000;Powiat pińczowski;2010;9.40;%
2608000;Powiat pińczowski;2011;9.50;%
2608000;Powiat pińczowski;2012;9.80;%
2608000;Powiat pińczowski;2013;10.70;%
2608000;Powiat pińczowski;2014;9.50;%
2608000;Powiat pińczowski;2015;8.70;%
2608000;Powiat pińczowski;2016;7.60;%
2608000;Powiat pińczowski;2017;6.70;%
2608000;Powiat pińczowski;2018;6.60;%
2608000;Powiat pińczowski;2019;6.30;%
2608000;Powiat pińczowski;2020;6.70;%
2608000;Powiat pińczowski;2021;8.10;%
2608000;Powiat pińczowski;2022;7.80;%
2608000;Powiat pińczowski;2023;7.00;%
2608000;Powiat pińczowski;2024;6.80;%
2609000;Powiat sandomierski;2004;17.00;%
2609000;Powiat sandomierski;2005;16.00;%
2609000;Powiat sandomierski;2006;14.00;%
2609000;Powiat sandomierski;2007;12.30;%
2609000;Powiat sandomierski;2008;10.10;%
2609000;Powiat sandomierski;2009;11.40;%
2609000;Powiat sandomierski;2010;11.80;%
2609000;Powiat sandomierski;2011;12.60;%
2609000;Powiat sandomierski;2012;12.80;%
2609000;Powiat sandomierski;2013;13.30;%
2609000;Powiat sandomierski;2014;11.30;%
2609000;Powiat sandomierski;2015;8.90;%
2609000;Powiat sandomierski;2016;8.60;%
2609000;Powiat sandomierski;2017;7.50;%
2609000;Powiat sandomierski;2018;6.90;%
2609000;Powiat sandomierski;2019;6.90;%
2609000;Powiat sandomierski;2020;7.40;%
2609000;Powiat sandomierski;2021;7.80;%
2609000;Powiat sandomierski;2022;8.20;%
2609000;Powiat sandomierski;2023;7.90;%
2609000;Powiat sandomierski;2024;7.90;%
2610000;Powiat skarżyski;2004;33.40;%
2610000;Powiat skarżyski;2005;32.00;%
2610000;Powiat skarżyski;2006;29.00;%
2610000;Powiat skarżyski;2007;25.90;%
2610000;Powiat skarżyski;2008;22.20;%
2610000;Powiat skarżyski;2009;25.00;%
2610000;Powiat skarżyski;2010;25.60;%
2610000;Powiat skarżyski;2011;25.80;%
2610000;Powiat skarżyski;2012;27.40;%
2610000;Powiat skarżyski;2013;27.90;%
2610000;Powiat skarżyski;2014;24.80;%
2610000;Powiat skarżyski;2015;22.50;%
2610000;Powiat skarżyski;2016;19.60;%
2610000;Powiat skarżyski;2017;15.60;%
2610000;Powiat skarżyski;2018;15.70;%
2610000;Powiat skarżyski;2019;14.60;%
